#榜单	机器人id	机器人排名
ranktype	id	pos
1	10413	588
1	10412	589
1	10411	590
1	10410	591
1	10409	592
1	10408	593
1	10407	594
1	10406	595
1	10405	596
1	10404	597
1	10403	598
1	10402	599
1	10401	600
1	10400	601
1	10399	602
1	10398	603
1	10397	604
1	10396	605
1	10395	606
1	10394	607
1	10393	608
1	10392	609
1	10391	610
1	10390	611
1	10389	612
1	10388	613
1	10387	614
1	10386	615
1	10385	616
1	10384	617
1	10383	618
1	10382	619
1	10381	620
1	10380	621
1	10379	622
1	10378	623
1	10377	624
1	10376	625
1	10375	626
1	10374	627
1	10373	628
1	10372	629
1	10371	630
1	10370	631
1	10369	632
1	10368	633
1	10367	634
1	10366	635
1	10365	636
1	10364	637
1	10363	638
1	10362	639
1	10361	640
1	10360	641
1	10359	642
1	10358	643
1	10357	644
1	10356	645
1	10355	646
1	10354	647
1	10353	648
1	10352	649
1	10351	650
1	10350	651
1	10349	652
1	10348	653
1	10347	654
1	10346	655
1	10345	656
1	10344	657
1	10343	658
1	10342	659
1	10341	660
1	10340	661
1	10339	662
1	10338	663
1	10337	664
1	10336	665
1	10335	666
1	10334	667
1	10333	668
1	10332	669
1	10331	670
1	10330	671
1	10329	672
1	10328	673
1	10327	674
1	10326	675
1	10325	676
1	10324	677
1	10323	678
1	10322	679
1	10321	680
1	10320	681
1	10319	682
1	10318	683
1	10317	684
1	10316	685
1	10315	686
1	10314	687
1	10313	688
1	10312	689
1	10311	690
1	10310	691
1	10309	692
1	10308	693
1	10307	694
1	10306	695
1	10305	696
1	10304	697
1	10303	698
1	10302	699
1	10301	700
1	10300	701
1	10299	702
1	10298	703
1	10297	704
1	10296	705
1	10295	706
1	10294	707
1	10293	708
1	10292	709
1	10291	710
1	10290	711
1	10289	712
1	10288	713
1	10287	714
1	10286	715
1	10285	716
1	10284	717
1	10283	718
1	10282	719
1	10281	720
1	10280	721
1	10279	722
1	10278	723
1	10277	724
1	10276	725
1	10275	726
1	10274	727
1	10273	728
1	10272	729
1	10271	730
1	10270	731
1	10269	732
1	10268	733
1	10267	734
1	10266	735
1	10265	736
1	10264	737
1	10263	738
1	10262	739
1	10261	740
1	10260	741
1	10259	742
1	10258	743
1	10257	744
1	10256	745
1	10255	746
1	10254	747
1	10253	748
1	10252	749
1	10251	750
1	10250	751
1	10249	752
1	10248	753
1	10247	754
1	10246	755
1	10245	756
1	10244	757
1	10243	758
1	10242	759
1	10241	760
1	10240	761
1	10239	762
1	10238	763
1	10237	764
1	10236	765
1	10235	766
1	10234	767
1	10233	768
1	10232	769
1	10231	770
1	10230	771
1	10229	772
1	10228	773
1	10227	774
1	10226	775
1	10225	776
1	10224	777
1	10223	778
1	10222	779
1	10221	780
1	10220	781
1	10219	782
1	10218	783
1	10217	784
1	10216	785
1	10215	786
1	10214	787
1	10213	788
1	10212	789
1	10211	790
1	10210	791
1	10209	792
1	10208	793
1	10207	794
1	10206	795
1	10205	796
1	10204	797
1	10203	798
1	10202	799
1	10201	800
1	10200	801
1	10199	802
1	10198	803
1	10197	804
1	10196	805
1	10195	806
1	10194	807
1	10193	808
1	10192	809
1	10191	810
1	10190	811
1	10189	812
1	10188	813
1	10187	814
1	10186	815
1	10185	816
1	10184	817
1	10183	818
1	10182	819
1	10181	820
1	10180	821
1	10179	822
1	10178	823
1	10177	824
1	10176	825
1	10175	826
1	10174	827
1	10173	828
1	10172	829
1	10171	830
1	10170	831
1	10169	832
1	10168	833
1	10167	834
1	10166	835
1	10165	836
1	10164	837
1	10163	838
1	10162	839
1	10161	840
1	10160	841
1	10159	842
1	10158	843
1	10157	844
1	10156	845
1	10155	846
1	10154	847
1	10153	848
1	10152	849
1	10151	850
1	10150	851
1	10149	852
1	10148	853
1	10147	854
1	10146	855
1	10145	856
1	10144	857
1	10143	858
1	10142	859
1	10141	860
1	10140	861
1	10139	862
1	10138	863
1	10137	864
1	10136	865
1	10135	866
1	10134	867
1	10133	868
1	10132	869
1	10131	870
1	10130	871
1	10129	872
1	10128	873
1	10127	874
1	10126	875
1	10125	876
1	10124	877
1	10123	878
1	10122	879
1	10121	880
1	10120	881
1	10119	882
1	10118	883
1	10117	884
1	10116	885
1	10115	886
1	10114	887
1	10113	888
1	10112	889
1	10111	890
1	10110	891
1	10109	892
1	10108	893
1	10107	894
1	10106	895
1	10105	896
1	10104	897
1	10103	898
1	10102	899
1	10101	900
1	10100	901
1	10099	902
1	10098	903
1	10097	904
1	10096	905
1	10095	906
1	10094	907
1	10093	908
1	10092	909
1	10091	910
1	10090	911
1	10089	912
1	10088	913
1	10087	914
1	10086	915
1	10085	916
1	10084	917
1	10083	918
1	10082	919
1	10081	920
1	10080	921
1	10079	922
1	10078	923
1	10077	924
1	10076	925
1	10075	926
1	10074	927
1	10073	928
1	10072	929
1	10071	930
1	10070	931
1	10069	932
1	10068	933
1	10067	934
1	10066	935
1	10065	936
1	10064	937
1	10063	938
1	10062	939
1	10061	940
1	10060	941
1	10059	942
1	10058	943
1	10057	944
1	10056	945
1	10055	946
1	10054	947
1	10053	948
1	10052	949
1	10051	950
1	10050	951
1	10049	952
1	10048	953
1	10047	954
1	10046	955
1	10045	956
1	10044	957
1	10043	958
1	10042	959
1	10041	960
1	10040	961
1	10039	962
1	10038	963
1	10037	964
1	10036	965
1	10035	966
1	10034	967
1	10033	968
1	10032	969
1	10031	970
1	10030	971
1	10029	972
1	10028	973
1	10027	974
1	10026	975
1	10025	976
1	10024	977
1	10023	978
1	10022	979
1	10021	980
1	10020	981
1	10019	982
1	10018	983
1	10017	984
1	10016	985
1	10015	986
1	10014	987
1	10013	988
1	10012	989
1	10011	990
1	10010	997
1	10009	995
1	10008	999
1	10007	1000
1	10006	994
1	10005	998
1	10004	991
1	10003	992
1	10002	993
1	10001	996
2	11000	3
2	10999	8
2	10998	5
2	10997	4
2	10996	1
2	10995	6
2	10994	9
2	10993	2
2	10992	7
2	10991	10
2	10990	11
2	10989	12
2	10988	13
2	10987	14
2	10986	15
2	10985	16
2	10984	17
2	10983	18
2	10982	19
2	10981	20
2	10980	21
2	10979	22
2	10978	23
2	10977	24
2	10976	25
2	10975	26
2	10974	27
2	10973	28
2	10972	29
2	10971	30
2	10970	31
2	10969	32
2	10968	33
2	10967	34
2	10966	35
2	10965	36
2	10964	37
2	10963	38
2	10962	39
2	10961	40
2	10960	41
2	10959	42
2	10958	43
2	10957	44
2	10956	45
2	10955	46
2	10954	47
2	10953	48
2	10952	49
2	10951	50
2	10950	51
2	10949	52
2	10948	53
2	10947	54
2	10946	55
2	10945	56
2	10944	57
2	10943	58
2	10942	59
2	10941	60
2	10940	61
2	10939	62
2	10938	63
2	10937	64
2	10936	65
2	10935	66
2	10934	67
2	10933	68
2	10932	69
2	10931	70
2	10930	71
2	10929	72
2	10928	73
2	10927	74
2	10926	75
2	10925	76
2	10924	77
2	10923	78
2	10922	79
2	10921	80
2	10920	81
2	10919	82
2	10918	83
2	10917	84
2	10916	85
2	10915	86
2	10914	87
2	10913	88
2	10912	89
2	10911	90
2	10910	91
2	10909	92
2	10908	93
2	10907	94
2	10906	95
2	10905	96
2	10904	97
2	10903	98
2	10902	99
2	10901	100
2	10900	101
2	10899	102
2	10898	103
2	10897	104
2	10896	105
2	10895	106
2	10894	107
2	10893	108
2	10892	109
2	10891	110
2	10890	111
2	10889	112
2	10888	113
2	10887	114
2	10886	115
2	10885	116
2	10884	117
2	10883	118
2	10882	119
2	10881	120
2	10880	121
2	10879	122
2	10878	123
2	10877	124
2	10876	125
2	10875	126
2	10874	127
2	10873	128
2	10872	129
2	10871	130
2	10870	131
2	10869	132
2	10868	133
2	10867	134
2	10866	135
2	10865	136
2	10864	137
2	10863	138
2	10862	139
2	10861	140
2	10860	141
2	10859	142
2	10858	143
2	10857	144
2	10856	145
2	10855	146
2	10854	147
2	10853	148
2	10852	149
2	10851	150
2	10850	151
2	10849	152
2	10848	153
2	10847	154
2	10846	155
2	10845	156
2	10844	157
2	10843	158
2	10842	159
2	10841	160
2	10840	161
2	10839	162
2	10838	163
2	10837	164
2	10836	165
2	10835	166
2	10834	167
2	10833	168
2	10832	169
2	10831	170
2	10830	171
2	10829	172
2	10828	173
2	10827	174
2	10826	175
2	10825	176
2	10824	177
2	10823	178
2	10822	179
2	10821	180
2	10820	181
2	10819	182
2	10818	183
2	10817	184
2	10816	185
2	10815	186
2	10814	187
2	10813	188
2	10812	189
2	10811	190
2	10810	191
2	10809	192
2	10808	193
2	10807	194
2	10806	195
2	10805	196
2	10804	197
2	10803	198
2	10802	199
2	10801	200
2	10800	201
2	10799	202
2	10798	203
2	10797	204
2	10796	205
2	10795	206
2	10794	207
2	10793	208
2	10792	209
2	10791	210
2	10790	211
2	10789	212
2	10788	213
2	10787	214
2	10786	215
2	10785	216
2	10784	217
2	10783	218
2	10782	219
2	10781	220
2	10780	221
2	10779	222
2	10778	223
2	10777	224
2	10776	225
2	10775	226
2	10774	227
2	10773	228
2	10772	229
2	10771	230
2	10770	231
2	10769	232
2	10768	233
2	10767	234
2	10766	235
2	10765	236
2	10764	237
2	10763	238
2	10762	239
2	10761	240
2	10760	241
2	10759	242
2	10758	243
2	10757	244
2	10756	245
2	10755	246
2	10754	247
2	10753	248
2	10752	249
2	10751	250
2	10750	251
2	10749	252
2	10748	253
2	10747	254
2	10746	255
2	10745	256
2	10744	257
2	10743	258
2	10742	259
2	10741	260
2	10740	261
2	10739	262
2	10738	263
2	10737	264
2	10736	265
2	10735	266
2	10734	267
2	10733	268
2	10732	269
2	10731	270
2	10730	271
2	10729	272
2	10728	273
2	10727	274
2	10726	275
2	10725	276
2	10724	277
2	10723	278
2	10722	279
2	10721	280
2	10720	281
2	10719	282
2	10718	283
2	10717	284
2	10716	285
2	10715	286
2	10714	287
2	10713	288
2	10712	289
2	10711	290
2	10710	291
2	10709	292
2	10708	293
2	10707	294
2	10706	295
2	10705	296
2	10704	297
2	10703	298
2	10702	299
2	10701	300
2	10700	301
2	10699	302
2	10698	303
2	10697	304
2	10696	305
2	10695	306
2	10694	307
2	10693	308
2	10692	309
2	10691	310
2	10690	311
2	10689	312
2	10688	313
2	10687	314
2	10686	315
2	10685	316
2	10684	317
2	10683	318
2	10682	319
2	10681	320
2	10680	321
2	10679	322
2	10678	323
2	10677	324
2	10676	325
2	10675	326
2	10674	327
2	10673	328
2	10672	329
2	10671	330
2	10670	331
2	10669	332
2	10668	333
2	10667	334
2	10666	335
2	10665	336
2	10664	337
2	10663	338
2	10662	339
2	10661	340
2	10660	341
2	10659	342
2	10658	343
2	10657	344
2	10656	345
2	10655	346
2	10654	347
2	10653	348
2	10652	349
2	10651	350
2	10650	351
2	10649	352
2	10648	353
2	10647	354
2	10646	355
2	10645	356
2	10644	357
2	10643	358
2	10642	359
2	10641	360
2	10640	361
2	10639	362
2	10638	363
2	10637	364
2	10636	365
2	10635	366
2	10634	367
2	10633	368
2	10632	369
2	10631	370
2	10630	371
2	10629	372
2	10628	373
2	10627	374
2	10626	375
2	10625	376
2	10624	377
2	10623	378
2	10622	379
2	10621	380
2	10620	381
2	10619	382
2	10618	383
2	10617	384
2	10616	385
2	10615	386
2	10614	387
2	10613	388
2	10612	389
2	10611	390
2	10610	391
2	10609	392
2	10608	393
2	10607	394
2	10606	395
2	10605	396
2	10604	397
2	10603	398
2	10602	399
2	10601	400
2	10600	401
2	10599	402
2	10598	403
2	10597	404
2	10596	405
2	10595	406
2	10594	407
2	10593	408
2	10592	409
2	10591	410
2	10590	411
2	10589	412
2	10588	413
2	10587	414
2	10586	415
2	10585	416
2	10584	417
2	10583	418
2	10582	419
2	10581	420
2	10580	421
2	10579	422
2	10578	423
2	10577	424
2	10576	425
2	10575	426
2	10574	427
2	10573	428
2	10572	429
2	10571	430
2	10570	431
2	10569	432
2	10568	433
2	10567	434
2	10566	435
2	10565	436
2	10564	437
2	10563	438
2	10562	439
2	10561	440
2	10560	441
2	10559	442
2	10558	443
2	10557	444
2	10556	445
2	10555	446
2	10554	447
2	10553	448
2	10552	449
2	10551	450
2	10550	451
2	10549	452
2	10548	453
2	10547	454
2	10546	455
2	10545	456
2	10544	457
2	10543	458
2	10542	459
2	10541	460
2	10540	461
2	10539	462
2	10538	463
2	10537	464
2	10536	465
2	10535	466
2	10534	467
2	10533	468
2	10532	469
2	10531	470
2	10530	471
2	10529	472
2	10528	473
2	10527	474
2	10526	475
2	10525	476
2	10524	477
2	10523	478
2	10522	479
2	10521	480
2	10520	481
2	10519	482
2	10518	483
2	10517	484
2	10516	485
2	10515	486
2	10514	487
2	10513	488
2	10512	489
2	10511	490
2	10510	491
2	10509	492
2	10508	493
2	10507	494
2	10506	495
2	10505	496
2	10504	497
2	10503	498
2	10502	499
2	10501	500
2	10500	501
2	10499	502
2	10498	503
2	10497	504
2	10496	505
2	10495	506
2	10494	507
2	10493	508
2	10492	509
2	10491	510
2	10490	511
2	10489	512
2	10488	513
2	10487	514
2	10486	515
2	10485	516
2	10484	517
2	10483	518
2	10482	519
2	10481	520
2	10480	521
2	10479	522
2	10478	523
2	10477	524
2	10476	525
2	10475	526
2	10474	527
2	10473	528
2	10472	529
2	10471	530
2	10470	531
2	10469	532
2	10468	533
2	10467	534
2	10466	535
2	10465	536
2	10464	537
2	10463	538
2	10462	539
2	10461	540
2	10460	541
2	10459	542
2	10458	543
2	10457	544
2	10456	545
2	10455	546
2	10454	547
2	10453	548
2	10452	549
2	10451	550
2	10450	551
2	10449	552
2	10448	553
2	10447	554
2	10446	555
2	10445	556
2	10444	557
2	10443	558
2	10442	559
2	10441	560
2	10440	561
2	10439	562
2	10438	563
2	10437	564
2	10436	565
2	10435	566
2	10434	567
2	10433	568
2	10432	569
2	10431	570
2	10430	571
2	10429	572
2	10428	573
2	10427	574
2	10426	575
2	10425	576
2	10424	577
2	10423	578
2	10422	579
2	10421	580
2	10420	581
2	10419	582
2	10418	583
2	10417	584
2	10416	585
2	10415	586
2	10414	587
2	10413	588
2	10412	589
2	10411	590
2	10410	591
2	10409	592
2	10408	593
2	10407	594
2	10406	595
2	10405	596
2	10404	597
2	10403	598
2	10402	599
2	10401	600
2	10400	601
2	10399	602
2	10398	603
2	10397	604
2	10396	605
2	10395	606
2	10394	607
2	10393	608
2	10392	609
2	10391	610
2	10390	611
2	10389	612
2	10388	613
2	10387	614
2	10386	615
2	10385	616
2	10384	617
2	10383	618
2	10382	619
2	10381	620
2	10380	621
2	10379	622
2	10378	623
2	10377	624
2	10376	625
2	10375	626
2	10374	627
2	10373	628
2	10372	629
2	10371	630
2	10370	631
2	10369	632
2	10368	633
2	10367	634
2	10366	635
2	10365	636
2	10364	637
2	10363	638
2	10362	639
2	10361	640
2	10360	641
2	10359	642
2	10358	643
2	10357	644
2	10356	645
2	10355	646
2	10354	647
2	10353	648
2	10352	649
2	10351	650
2	10350	651
2	10349	652
2	10348	653
2	10347	654
2	10346	655
2	10345	656
2	10344	657
2	10343	658
2	10342	659
2	10341	660
2	10340	661
2	10339	662
2	10338	663
2	10337	664
2	10336	665
2	10335	666
2	10334	667
2	10333	668
2	10332	669
2	10331	670
2	10330	671
2	10329	672
2	10328	673
2	10327	674
2	10326	675
2	10325	676
2	10324	677
2	10323	678
2	10322	679
2	10321	680
2	10320	681
2	10319	682
2	10318	683
2	10317	684
2	10316	685
2	10315	686
2	10314	687
2	10313	688
2	10312	689
2	10311	690
2	10310	691
2	10309	692
2	10308	693
2	10307	694
2	10306	695
2	10305	696
2	10304	697
2	10303	698
2	10302	699
2	10301	700
2	10300	701
2	10299	702
2	10298	703
2	10297	704
2	10296	705
2	10295	706
2	10294	707
2	10293	708
2	10292	709
2	10291	710
2	10290	711
2	10289	712
2	10288	713
2	10287	714
2	10286	715
2	10285	716
2	10284	717
2	10283	718
2	10282	719
2	10281	720
2	10280	721
2	10279	722
2	10278	723
2	10277	724
2	10276	725
2	10275	726
2	10274	727
2	10273	728
2	10272	729
2	10271	730
2	10270	731
2	10269	732
2	10268	733
2	10267	734
2	10266	735
2	10265	736
2	10264	737
2	10263	738
2	10262	739
2	10261	740
2	10260	741
2	10259	742
2	10258	743
2	10257	744
2	10256	745
2	10255	746
2	10254	747
2	10253	748
2	10252	749
2	10251	750
2	10250	751
2	10249	752
2	10248	753
2	10247	754
2	10246	755
2	10245	756
2	10244	757
2	10243	758
2	10242	759
2	10241	760
2	10240	761
2	10239	762
2	10238	763
2	10237	764
2	10236	765
2	10235	766
2	10234	767
2	10233	768
2	10232	769
2	10231	770
2	10230	771
2	10229	772
2	10228	773
2	10227	774
2	10226	775
2	10225	776
2	10224	777
2	10223	778
2	10222	779
2	10221	780
2	10220	781
2	10219	782
2	10218	783
2	10217	784
2	10216	785
2	10215	786
2	10214	787
2	10213	788
2	10212	789
2	10211	790
2	10210	791
2	10209	792
2	10208	793
2	10207	794
2	10206	795
2	10205	796
2	10204	797
2	10203	798
2	10202	799
2	10201	800
2	10200	801
2	10199	802
2	10198	803
2	10197	804
2	10196	805
2	10195	806
2	10194	807
2	10193	808
2	10192	809
2	10191	810
2	10190	811
2	10189	812
2	10188	813
2	10187	814
2	10186	815
2	10185	816
2	10184	817
2	10183	818
2	10182	819
2	10181	820
2	10180	821
2	10179	822
2	10178	823
2	10177	824
2	10176	825
2	10175	826
2	10174	827
2	10173	828
2	10172	829
2	10171	830
2	10170	831
2	10169	832
2	10168	833
2	10167	834
2	10166	835
2	10165	836
2	10164	837
2	10163	838
2	10162	839
2	10161	840
2	10160	841
2	10159	842
2	10158	843
2	10157	844
2	10156	845
2	10155	846
2	10154	847
2	10153	848
2	10152	849
2	10151	850
2	10150	851
2	10149	852
2	10148	853
2	10147	854
2	10146	855
2	10145	856
2	10144	857
2	10143	858
2	10142	859
2	10141	860
2	10140	861
2	10139	862
2	10138	863
2	10137	864
2	10136	865
2	10135	866
2	10134	867
2	10133	868
2	10132	869
2	10131	870
2	10130	871
2	10129	872
2	10128	873
2	10127	874
2	10126	875
2	10125	876
2	10124	877
2	10123	878
2	10122	879
2	10121	880
2	10120	881
2	10119	882
2	10118	883
2	10117	884
2	10116	885
2	10115	886
2	10114	887
2	10113	888
2	10112	889
2	10111	890
2	10110	891
2	10109	892
2	10108	893
2	10107	894
2	10106	895
2	10105	896
2	10104	897
2	10103	898
2	10102	899
2	10101	900
2	10100	901
2	10099	902
2	10098	903
2	10097	904
2	10096	905
2	10095	906
2	10094	907
2	10093	908
2	10092	909
2	10091	910
2	10090	911
2	10089	912
2	10088	913
2	10087	914
2	10086	915
2	10085	916
2	10084	917
2	10083	918
2	10082	919
2	10081	920
2	10080	921
2	10079	922
2	10078	923
2	10077	924
2	10076	925
2	10075	926
2	10074	927
2	10073	928
2	10072	929
2	10071	930
2	10070	931
2	10069	932
2	10068	933
2	10067	934
2	10066	935
2	10065	936
2	10064	937
2	10063	938
2	10062	939
2	10061	940
2	10060	941
2	10059	942
2	10058	943
2	10057	944
2	10056	945
2	10055	946
2	10054	947
2	10053	948
2	10052	949
2	10051	950
2	10050	951
2	10049	952
2	10048	953
2	10047	954
2	10046	955
2	10045	956
2	10044	957
2	10043	958
2	10042	959
2	10041	960
2	10040	961
2	10039	962
2	10038	963
2	10037	964
2	10036	965
2	10035	966
2	10034	967
2	10033	968
2	10032	969
2	10031	970
2	10030	971
2	10029	972
2	10028	973
2	10027	974
2	10026	975
2	10025	976
2	10024	977
2	10023	978
2	10022	979
2	10021	980
2	10020	981
2	10019	982
2	10018	983
2	10017	984
2	10016	985
2	10015	986
2	10014	987
2	10013	988
2	10012	989
2	10011	990
2	10010	991
2	10009	996
